localtime,time,symbol,signal,signal_sim,SameFlag
14:14:54.934685598,14:14:55.000000000,sh603988,19.1225,19.1225,1
14:14:57.931458499,14:14:58.000000000,sh603988,17.6338,17.6338,1
14:15:00.948558218,14:15:01.000000000,sh603988,17.0169,17.0169,1
14:15:03.956660489,14:15:04.000000000,sh603988,7.37028,7.37028,1
14:15:06.618371598,14:15:06.000000000,sh603988,-6.7431,-6.7431,1
14:15:09.626499845,14:15:09.000000000,sh603988,-4.0643,-4.0643,1
14:15:12.614681121,14:15:12.000000000,sh603988,-5.67122,-5.67122,1
14:15:15.611397814,14:15:15.000000000,sh603988,3.43008,3.43008,1
14:15:18.282746639,14:15:18.000000000,sh603988,1.46479,1.46479,1
14:15:21.289893245,14:15:21.000000000,sh603988,2.65464,2.65464,1
14:15:24.693228241,14:15:24.000000000,sh603988,5.99456,5.99456,1
14:15:27.512655377,14:15:27.000000000,sh603988,9.35075,9.35075,1
14:15:30.517332936,14:15:30.000000000,sh603988,7.206410000000001,7.206410000000001,1
14:15:33.509592649,14:15:33.000000000,sh603988,0.238088,0.238088,1
14:15:36.515498428,14:15:36.000000000,sh603988,4.3352900000000005,4.3352900000000005,1
14:15:39.517467988,14:15:39.000000000,sh603988,4.24864,4.24864,1
14:15:42.519608832,14:15:42.000000000,sh603988,3.11202,3.11202,1
14:15:45.524329118,14:15:45.000000000,sh603988,6.10113,6.10113,1
14:15:48.519922150,14:15:48.000000000,sh603988,7.97508,7.97508,1
14:15:51.531591729,14:15:51.000000000,sh603988,3.73883,3.73883,1
14:15:54.520778868,14:15:54.000000000,sh603988,1.52325,1.52325,1
14:15:57.508856558,14:15:57.000000000,sh603988,1.74334,1.74334,1
14:16:00.511111508,14:16:00.000000000,sh603988,-0.619272,-0.619272,1
14:16:03.511568952,14:16:03.000000000,sh603988,-2.67147,-2.67147,1
14:16:06.522086222,14:16:06.000000000,sh603988,-4.06148,-4.06148,1
14:16:09.512670182,14:16:09.000000000,sh603988,-5.2734,-5.2734,1
14:16:12.515568661,14:16:12.000000000,sh603988,2.33371,2.33371,1
14:16:15.515838107,14:16:15.000000000,sh603988,18.7914,18.7914,1
14:16:18.279002926,14:16:18.000000000,sh603988,21.4682,21.4682,1
14:16:21.279393237,14:16:21.000000000,sh603988,22.2343,22.2343,1
14:16:25.109811743,14:16:25.000000000,sh603988,20.2579,20.2579,1
14:16:28.112063333,14:16:28.000000000,sh603988,21.6685,21.6685,1
14:16:30.894891265,14:16:31.000000000,sh603988,18.6362,18.6362,1
14:16:33.895861375,14:16:34.000000000,sh603988,24.5881,24.5881,1
14:16:36.875338008,14:16:37.000000000,sh603988,21.1432,21.1432,1
14:16:39.970134525,14:16:40.000000000,sh603988,18.8029,18.8029,1
14:16:42.968507817,14:16:43.000000000,sh603988,17.901,17.901,1
14:16:45.960131664,14:16:46.000000000,sh603988,5.15273,5.15273,1
14:16:48.958211524,14:16:49.000000000,sh603988,11.5152,11.5152,1
14:16:52.076924488,14:16:52.000000000,sh603988,7.7537600000000015,7.7537600000000015,1
14:16:55.057033145,14:16:55.000000000,sh603988,6.0792,6.0792,1
14:16:58.050055781,14:16:58.000000000,sh603988,1.73308,1.73308,1
14:17:01.062687798,14:17:01.000000000,sh603988,5.11854,5.11854,1
14:17:03.853018618,14:17:04.000000000,sh603988,1.07407,1.07407,1
14:17:06.787808469,14:17:06.000000000,sh603988,3.10802,3.10802,1
14:17:09.783122837,14:17:09.000000000,sh603988,12.0073,12.0073,1
14:17:12.629657189,14:17:12.000000000,sh603988,8.512089999999999,8.512089999999999,1
14:17:15.627165737,14:17:15.000000000,sh603988,5.28699,5.28699,1
14:17:18.293030276,14:17:18.000000000,sh603988,15.8795,15.8795,1
14:17:21.302375352,14:17:21.000000000,sh603988,-11.461,-11.461,1
14:17:24.297904327,14:17:24.000000000,sh603988,-7.836130000000002,-7.836130000000002,1
14:17:27.301976139,14:17:27.000000000,sh603988,-9.48831,-9.48831,1
14:17:30.295245130,14:17:30.000000000,sh603988,21.467,21.467,1
14:17:33.292098278,14:17:33.000000000,sh603988,25.0123,25.0123,1
14:17:37.574222237,14:17:37.000000000,sh603988,22.1511,22.1511,1
14:17:40.527233114,14:17:40.000000000,sh603988,25.1685,25.1685,1
14:17:43.204325485,14:17:43.000000000,sh603988,23.9723,23.9723,1
14:17:45.868950069,14:17:46.000000000,sh603988,25.9689,25.9689,1
14:17:48.792412758,14:17:48.000000000,sh603988,26.3524,26.3524,1
14:17:51.784060252,14:17:51.000000000,sh603988,18.6775,18.6775,1
14:17:54.781049267,14:17:54.000000000,sh603988,13.9019,13.9019,1
14:17:57.518311874,14:17:57.000000000,sh603988,11.9552,11.9552,1
14:18:00.529068519,14:18:00.000000000,sh603988,7.853910000000001,7.853910000000001,1
14:18:03.539241079,14:18:03.000000000,sh603988,12.3912,12.3912,1
14:18:06.452638823,14:18:06.000000000,sh603988,7.03909,7.03909,1
14:18:09.459104675,14:18:09.000000000,sh603988,8.83646,8.83646,1
14:18:13.068488516,14:18:13.000000000,sh603988,10.7223,10.7223,1
14:18:16.071538225,14:18:16.000000000,sh603988,12.2393,12.2393,1
14:18:18.735713748,14:18:18.000000000,sh603988,12.098,12.098,1
14:18:21.411039254,14:18:21.000000000,sh603988,12.3377,12.3377,1
14:18:24.412829160,14:18:24.000000000,sh603988,11.6265,11.6265,1
14:18:27.402437182,14:18:27.000000000,sh603988,5.51294,5.51294,1
14:18:30.400667062,14:18:30.000000000,sh603988,4.676830000000002,4.676830000000002,1
14:18:33.407720897,14:18:33.000000000,sh603988,8.5567,8.5567,1
14:18:36.399929306,14:18:36.000000000,sh603988,-8.4141,-8.4141,1
14:18:39.905181056,14:18:40.000000000,sh603988,-6.57838,-6.57838,1
14:18:42.915215561,14:18:43.000000000,sh603988,-9.9687,-9.9687,1
14:18:45.909802729,14:18:46.000000000,sh603988,-5.12703,-5.12703,1
14:18:48.904063330,14:18:49.000000000,sh603988,-7.58996,-7.58996,1
14:18:51.810444507,14:18:51.000000000,sh603988,-8.20387,-8.20387,1
14:18:54.965275489,14:18:55.000000000,sh603988,-9.014,-9.014,1
14:18:57.859824287,14:18:58.000000000,sh603988,-10.3267,-10.3267,1
14:19:01.080390961,14:19:01.000000000,sh603988,-7.89831,-7.89831,1
14:19:04.079721588,14:19:04.000000000,sh603988,-10.6242,-10.6242,1
14:19:07.011042074,14:19:07.000000000,sh603988,-6.82384,-6.82384,1
14:19:10.017516965,14:19:10.000000000,sh603988,-9.38397,-9.38397,1
14:19:12.936052291,14:19:13.000000000,sh603988,-9.47971,-9.47971,1
14:19:15.602278564,14:19:15.000000000,sh603988,-8.67453,-8.67453,1
14:19:18.602335335,14:19:18.000000000,sh603988,-14.2234,-14.2234,1
14:19:21.277268200,14:19:21.000000000,sh603988,-10.9904,-10.9904,1
14:19:23.931963387,14:19:24.000000000,sh603988,-9.37337,-9.37337,1
14:19:26.941492817,14:19:27.000000000,sh603988,-10.9085,-10.9085,1
14:19:30.957250547,14:19:31.000000000,sh603988,-6.31875,-6.31875,1
14:19:33.962308237,14:19:34.000000000,sh603988,-8.69555,-8.69555,1
14:19:36.968085963,14:19:37.000000000,sh603988,-9.09996,-9.09996,1
14:19:39.625260413,14:19:39.000000000,sh603988,-11.3021,-11.3021,1
14:19:42.890205923,14:19:43.000000000,sh603988,-8.85803,-8.85803,1
14:19:45.883161162,14:19:46.000000000,sh603988,-8.85074,-8.85074,1
14:19:48.880754583,14:19:49.000000000,sh603988,-8.95675,-8.95675,1
14:19:51.887898309,14:19:52.000000000,sh603988,-6.12507,-6.12507,1
14:19:54.906210979,14:19:55.000000000,sh603988,-6.49959,-6.49959,1
14:19:57.907037519,14:19:58.000000000,sh603988,-3.96529,-3.96529,1
14:20:00.889181553,14:20:01.000000000,sh603988,-5.77886,-5.77886,1
14:20:03.875161203,14:20:04.000000000,sh603988,-5.73298,-5.73298,1
14:20:06.805691308,14:20:06.000000000,sh603988,-5.5858300000000005,-5.5858300000000005,1
14:20:09.791548767,14:20:09.000000000,sh603988,-3.10315,-3.10315,1
14:20:12.797202728,14:20:12.000000000,sh603988,-3.12852,-3.12852,1
14:20:15.607084983,14:20:15.000000000,sh603988,1.05589,1.05589,1
14:20:18.596856489,14:20:18.000000000,sh603988,-4.50824,-4.50824,1
14:20:21.272039592,14:20:21.000000000,sh603988,-4.82577,-4.82577,1
14:20:22.783095189,14:20:22.000000000,sh603988,-4.99145,-4.99145,1
14:20:25.789403533,14:20:25.000000000,sh603988,-4.32581,-4.32581,1
14:20:28.777002136,14:20:28.000000000,sh603988,-7.43035,-7.43035,1
14:20:31.441848534,14:20:31.000000000,sh603988,-4.39588,-4.39588,1
14:20:34.444540406,14:20:34.000000000,sh603988,-4.50515,-4.50515,1
14:20:37.120003532,14:20:37.000000000,sh603988,6.2851300000000005,6.2851300000000005,1
14:20:40.038278065,14:20:40.000000000,sh603988,7.938160000000001,7.938160000000001,1
14:20:42.861998427,14:20:43.000000000,sh603988,7.649960000000001,7.649960000000001,1
14:20:45.865652470,14:20:46.000000000,sh603988,3.94739,3.94739,1
14:20:49.067981773,14:20:49.000000000,sh603988,1.53467,1.53467,1
14:20:52.065191321,14:20:52.000000000,sh603988,3.71754,3.71754,1
14:20:55.009306271,14:20:55.000000000,sh603988,6.73309,6.73309,1
14:20:57.667374861,14:20:57.000000000,sh603988,3.24111,3.24111,1
14:21:00.767886458,14:21:00.000000000,sh603988,4.47435,4.47435,1
14:21:03.913006260,14:21:04.000000000,sh603988,3.66116,3.66116,1
14:21:06.909679701,14:21:07.000000000,sh603988,6.3148,6.3148,1
14:21:09.963461088,14:21:10.000000000,sh603988,-0.577407,-0.577407,1
14:21:12.969339463,14:21:13.000000000,sh603988,1.54066,1.54066,1
14:21:16.075181225,14:21:16.000000000,sh603988,4.46882,4.46882,1
14:21:19.075394435,14:21:19.000000000,sh603988,4.97939,4.97939,1
14:21:21.753384672,14:21:21.000000000,sh603988,5.92223,5.92223,1
14:21:22.090549930,14:21:22.000000000,sh603988,6.52975,6.52975,1
14:21:24.752079273,14:21:24.000000000,sh603988,6.38266,6.38266,1
14:21:27.883385217,14:21:28.000000000,sh603988,3.53291,3.53291,1
14:21:30.601330282,14:21:30.000000000,sh603988,-4.19491,-4.19491,1
14:21:33.518036309,14:21:33.000000000,sh603988,-4.104430000000002,-4.104430000000002,1
14:21:36.488141911,14:21:36.000000000,sh603988,-5.27779,-5.27779,1
14:21:39.499143142,14:21:39.000000000,sh603988,-6.999739999999999,-6.999739999999999,1
14:21:42.796782749,14:21:42.000000000,sh603988,-7.3486699999999985,-7.3486699999999985,1
14:21:46.667974411,14:21:46.000000000,sh603988,-6.8820000000000014,-6.8820000000000014,1
14:21:49.666402332,14:21:49.000000000,sh603988,-5.8660000000000005,-5.8660000000000005,1
14:21:52.336481446,14:21:52.000000000,sh603988,-6.5052900000000005,-6.5052900000000005,1
14:21:55.334934992,14:21:55.000000000,sh603988,-4.98399,-4.98399,1
14:21:58.006201433,14:21:58.000000000,sh603988,-2.92156,-2.92156,1
14:22:01.012964827,14:22:01.000000000,sh603988,-0.903179,-0.903179,1
14:22:04.003694569,14:22:04.000000000,sh603988,-1.0157200000000002,-1.0157200000000002,1
14:22:06.999078793,14:22:07.000000000,sh603988,2.0376,2.0376,1
14:22:09.943264090,14:22:10.000000000,sh603988,0.622135,0.622135,1
14:22:12.936967822,14:22:13.000000000,sh603988,2.95971,2.95971,1
14:22:15.944562113,14:22:16.000000000,sh603988,1.09877,1.09877,1
14:22:18.940156195,14:22:19.000000000,sh603988,-1.03161,-1.03161,1
14:22:21.740770682,14:22:21.000000000,sh603988,-0.545167,-0.545167,1
14:22:24.740790243,14:22:24.000000000,sh603988,2.18178,2.18178,1
14:22:27.740509029,14:22:27.000000000,sh603988,1.8422,1.8422,1
14:22:30.573058563,14:22:30.000000000,sh603988,-0.638617,-0.638617,1
14:22:33.511825653,14:22:33.000000000,sh603988,-1.27412,-1.27412,1
14:22:36.509495903,14:22:36.000000000,sh603988,-2.15833,-2.15833,1
14:22:39.500647118,14:22:39.000000000,sh603988,-1.38526,-1.38526,1
14:22:42.508435983,14:22:42.000000000,sh603988,-0.245118,-0.245118,1
14:22:45.496246173,14:22:45.000000000,sh603988,0.275002,0.275002,1
14:22:48.494005144,14:22:48.000000000,sh603988,1.58719,1.58719,1
14:22:51.497434336,14:22:51.000000000,sh603988,2.20283,2.20283,1
14:22:54.535489948,14:22:54.000000000,sh603988,-1.40306,-1.40306,1
14:22:57.525234503,14:22:57.000000000,sh603988,5.73983,5.73983,1
14:23:00.526169244,14:23:00.000000000,sh603988,2.84354,2.84354,1
14:23:03.978742931,14:23:04.000000000,sh603988,2.5928,2.5928,1
14:23:06.970079668,14:23:07.000000000,sh603988,3.09898,3.09898,1
14:23:09.971751451,14:23:10.000000000,sh603988,7.14825,7.14825,1
14:23:12.879263649,14:23:13.000000000,sh603988,-1.7879599999999998,-1.7879599999999998,1
14:23:15.599299952,14:23:15.000000000,sh603988,4.66172,4.66172,1
14:23:18.587084638,14:23:18.000000000,sh603988,2.40889,2.40889,1
14:23:21.599214958,14:23:21.000000000,sh603988,3.42105,3.42105,1
14:23:24.255773684,14:23:24.000000000,sh603988,2.02419,2.02419,1
14:23:25.444854581,14:23:25.000000000,sh603988,2.76845,2.76845,1
14:23:28.459021154,14:23:28.000000000,sh603988,2.2079,2.2079,1
14:23:31.123639526,14:23:31.000000000,sh603988,-0.23032800000000006,-0.23032800000000006,1
14:23:33.983400866,14:23:34.000000000,sh603988,2.65048,2.65048,1
14:23:36.988002754,14:23:37.000000000,sh603988,11.1722,11.1722,1
14:23:40.083111554,14:23:40.000000000,sh603988,10.3585,10.3585,1
14:23:43.086460700,14:23:43.000000000,sh603988,11.2259,11.2259,1
14:23:46.052134994,14:23:46.000000000,sh603988,10.3197,10.3197,1
14:23:49.044294697,14:23:49.000000000,sh603988,9.33622,9.33622,1
14:23:52.043319191,14:23:52.000000000,sh603988,5.57859,5.57859,1
14:23:54.714222853,14:23:54.000000000,sh603988,3.25365,3.25365,1
14:23:58.075468788,14:23:58.000000000,sh603988,6.50597,6.50597,1
14:24:01.073308934,14:24:01.000000000,sh603988,2.73693,2.73693,1
14:24:03.972482727,14:24:04.000000000,sh603988,1.42448,1.42448,1
14:24:06.954345239,14:24:07.000000000,sh603988,3.99614,3.99614,1
14:24:09.945895364,14:24:10.000000000,sh603988,1.83326,1.83326,1
14:24:12.854168671,14:24:13.000000000,sh603988,1.69902,1.69902,1
14:24:15.852482293,14:24:16.000000000,sh603988,-2.75045,-2.75045,1
14:24:18.851577742,14:24:19.000000000,sh603988,-3.49646,-3.49646,1
14:24:21.842376459,14:24:21.000000000,sh603988,-5.56798,-5.56798,1
14:24:24.506486397,14:24:24.000000000,sh603988,-5.76837,-5.76837,1
14:24:27.502811266,14:24:27.000000000,sh603988,-7.9641,-7.9641,1
14:24:30.501769725,14:24:30.000000000,sh603988,-4.4655,-4.4655,1
14:24:33.499398453,14:24:33.000000000,sh603988,-8.035789999999999,-8.035789999999999,1
14:24:36.510574715,14:24:36.000000000,sh603988,-5.75861,-5.75861,1
14:24:39.505455921,14:24:39.000000000,sh603988,-3.2111,-3.2111,1
14:24:42.497884648,14:24:42.000000000,sh603988,-0.8586239999999999,-0.8586239999999999,1
14:24:45.506110025,14:24:45.000000000,sh603988,-5.49213,-5.49213,1
14:24:48.508105444,14:24:48.000000000,sh603988,0.895834,0.895834,1
14:24:51.506506388,14:24:51.000000000,sh603988,-2.26491,-2.26491,1
14:24:54.503905889,14:24:54.000000000,sh603988,0.170049,0.170049,1
14:24:57.501024822,14:24:57.000000000,sh603988,2.15705,2.15705,1
14:25:00.505213953,14:25:00.000000000,sh603988,3.85778,3.85778,1
14:25:04.029176963,14:25:04.000000000,sh603988,3.53579,3.53579,1
14:25:07.022724829,14:25:07.000000000,sh603988,5.07297,5.07297,1
14:25:10.010832542,14:25:10.000000000,sh603988,4.81655,4.81655,1
14:25:13.013743447,14:25:13.000000000,sh603988,1.90702,1.90702,1
14:25:15.883944603,14:25:16.000000000,sh603988,7.39438,7.39438,1
14:25:18.887355218,14:25:19.000000000,sh603988,1.59073,1.59073,1
14:25:21.880666605,14:25:22.000000000,sh603988,6.6852399999999985,6.6852399999999985,1
14:25:24.548519228,14:25:24.000000000,sh603988,8.24563,8.24563,1
14:25:27.549891956,14:25:27.000000000,sh603988,7.61999,7.61999,1
14:25:30.550442453,14:25:30.000000000,sh603988,6.37737,6.37737,1
14:25:33.562809327,14:25:33.000000000,sh603988,8.19701,8.19701,1
14:25:36.556735804,14:25:36.000000000,sh603988,9.18351,9.18351,1
14:25:39.557145302,14:25:39.000000000,sh603988,9.83046,9.83046,1
14:25:42.555123286,14:25:42.000000000,sh603988,17.4531,17.4531,1
14:25:45.585600879,14:25:45.000000000,sh603988,17.6719,17.6719,1
14:25:51.572790458,14:25:51.000000000,sh603988,8.050980000000001,8.050980000000001,1
14:25:55.142650010,14:25:55.000000000,sh603988,6.34784,6.34784,1
14:25:58.130961967,14:25:58.000000000,sh603988,4.06122,4.06122,1
14:26:00.983123695,14:26:01.000000000,sh603988,6.92785,6.92785,1
14:26:03.870445345,14:26:04.000000000,sh603988,5.95274,5.95274,1
14:26:07.009026179,14:26:07.000000000,sh603988,5.1033,5.1033,1
14:26:10.013410917,14:26:10.000000000,sh603988,8.31937,8.31937,1
14:26:13.001900846,14:26:13.000000000,sh603988,7.758889999999999,7.758889999999999,1
14:26:16.010416362,14:26:16.000000000,sh603988,5.26275,5.26275,1
14:26:19.002538229,14:26:19.000000000,sh603988,8.92495,8.92495,1
14:26:21.670542907,14:26:21.000000000,sh603988,11.517,11.517,1
14:26:24.545246317,14:26:24.000000000,sh603988,11.0399,11.0399,1
14:26:27.553089304,14:26:27.000000000,sh603988,10.4803,10.4803,1
14:26:30.537781246,14:26:30.000000000,sh603988,8.33314,8.33314,1
14:26:33.535263721,14:26:33.000000000,sh603988,9.06611,9.06611,1
14:26:36.534753452,14:26:36.000000000,sh603988,10.3865,10.3865,1
14:26:39.530207148,14:26:39.000000000,sh603988,13.6252,13.6252,1
14:26:42.535335841,14:26:42.000000000,sh603988,12.5438,12.5438,1
14:26:45.538262238,14:26:45.000000000,sh603988,13.6927,13.6927,1
14:26:48.531989867,14:26:48.000000000,sh603988,15.7433,15.7433,1
14:26:51.741322845,14:26:51.000000000,sh603988,15.3868,15.3868,1
14:26:54.590509715,14:26:54.000000000,sh603988,12.8519,12.8519,1
14:26:57.599621768,14:26:57.000000000,sh603988,8.2896,8.2896,1
14:27:00.577947736,14:27:00.000000000,sh603988,8.874139999999997,8.874139999999997,1
14:27:04.053655079,14:27:04.000000000,sh603988,6.10235,6.10235,1
14:27:07.046313689,14:27:07.000000000,sh603988,5.59331,5.59331,1
14:27:09.986136983,14:27:10.000000000,sh603988,4.86329,4.86329,1
14:27:13.004412938,14:27:13.000000000,sh603988,6.66983,6.66983,1
14:27:15.657167439,14:27:15.000000000,sh603988,3.94257,3.94257,1
14:27:18.655786803,14:27:18.000000000,sh603988,4.5089,4.5089,1
14:27:21.662215864,14:27:21.000000000,sh603988,4.60115,4.60115,1
14:27:24.554223559,14:27:24.000000000,sh603988,9.47005,9.47005,1
14:27:27.553674042,14:27:27.000000000,sh603988,13.2953,13.2953,1
14:27:30.554935468,14:27:30.000000000,sh603988,17.3412,17.3412,1
14:27:33.548375134,14:27:33.000000000,sh603988,9.75315,9.75315,1
14:27:36.559222602,14:27:36.000000000,sh603988,5.9671400000000006,5.9671400000000006,1
14:27:39.724309202,14:27:39.000000000,sh603988,7.97256,7.97256,1
14:27:42.736258551,14:27:42.000000000,sh603988,12.9719,12.9719,1
14:27:45.587891717,14:27:45.000000000,sh603988,16.0294,16.0294,1
14:27:48.582154938,14:27:48.000000000,sh603988,14.9339,14.9339,1
14:27:51.581788862,14:27:51.000000000,sh603988,13.7199,13.7199,1
14:27:54.591263618,14:27:54.000000000,sh603988,12.3775,12.3775,1
14:27:57.526331184,14:27:57.000000000,sh603988,15.7983,15.7983,1
14:28:00.535853723,14:28:00.000000000,sh603988,14.7119,14.7119,1
14:28:03.530847530,14:28:03.000000000,sh603988,12.694,12.694,1
14:28:07.106521583,14:28:07.000000000,sh603988,11.735,11.735,1
14:28:10.087988148,14:28:10.000000000,sh603988,17.3393,17.3393,1
14:28:13.090319159,14:28:13.000000000,sh603988,18.8268,18.8268,1
14:28:15.755376348,14:28:15.000000000,sh603988,19.0724,19.0724,1
14:28:18.764151509,14:28:18.000000000,sh603988,10.1119,10.1119,1
14:28:21.561915420,14:28:21.000000000,sh603988,11.8437,11.8437,1
14:28:24.551754277,14:28:24.000000000,sh603988,9.93525,9.93525,1
14:28:27.529471293,14:28:27.000000000,sh603988,5.79031,5.79031,1
14:28:30.516291161,14:28:30.000000000,sh603988,8.14609,8.14609,1
14:28:33.523833805,14:28:33.000000000,sh603988,4.2547,4.2547,1
14:28:36.531035552,14:28:36.000000000,sh603988,5.53921,5.53921,1
14:28:39.529043842,14:28:39.000000000,sh603988,1.6831599999999998,1.6831599999999998,1
14:28:42.530825589,14:28:42.000000000,sh603988,5.32301,5.32301,1
14:28:45.535948993,14:28:45.000000000,sh603988,1.26249,1.26249,1
14:28:48.535281542,14:28:48.000000000,sh603988,-0.171291,-0.171291,1
14:28:51.538958964,14:28:51.000000000,sh603988,4.38311,4.38311,1
14:28:54.529763294,14:28:54.000000000,sh603988,6.83665,6.83665,1
14:28:57.537309065,14:28:57.000000000,sh603988,8.68087,8.68087,1
14:29:00.535067620,14:29:00.000000000,sh603988,8.97353,8.97353,1
14:29:04.080660519,14:29:04.000000000,sh603988,7.54908,7.54908,1
14:29:07.085851256,14:29:07.000000000,sh603988,3.64932,3.64932,1
14:29:10.074572392,14:29:10.000000000,sh603988,9.19844,9.19844,1
14:29:13.077499531,14:29:13.000000000,sh603988,8.885480000000003,8.885480000000003,1
14:29:16.044415679,14:29:16.000000000,sh603988,-0.5449390000000001,-0.5449390000000001,1
14:29:19.036889367,14:29:19.000000000,sh603988,6.17111,6.17111,1
14:29:21.990799375,14:29:22.000000000,sh603988,-0.0558365,-0.0558365,1
14:29:24.649515884,14:29:24.000000000,sh603988,2.80505,2.80505,1
14:29:27.659447415,14:29:27.000000000,sh603988,5.84094,5.84094,1
14:29:30.618898681,14:29:30.000000000,sh603988,6.23158,6.23158,1
14:29:33.622031684,14:29:33.000000000,sh603988,5.69687,5.69687,1
14:29:36.556294917,14:29:36.000000000,sh603988,6.35449,6.35449,1
14:29:39.554576058,14:29:39.000000000,sh603988,4.74591,4.74591,1
14:29:42.551446781,14:29:42.000000000,sh603988,8.73518,8.73518,1
14:29:45.558350621,14:29:45.000000000,sh603988,9.11977,9.11977,1
14:29:48.548264410,14:29:48.000000000,sh603988,12.9756,12.9756,1
14:29:51.947913575,14:29:52.000000000,sh603988,6.30773,6.30773,1
14:29:54.942478297,14:29:55.000000000,sh603988,7.6996,7.6996,1
14:29:57.943701065,14:29:58.000000000,sh603988,11.1908,11.1908,1
14:30:00.898900575,14:30:01.000000000,sh603988,15.1996,15.1996,1
14:30:03.898274572,14:30:04.000000000,sh603988,18.4529,18.4529,1
14:30:06.911887921,14:30:07.000000000,sh603988,12.1343,12.1343,1
14:30:09.902243855,14:30:10.000000000,sh603988,13.3665,13.3665,1
14:30:13.025234527,14:30:13.000000000,sh603988,7.82856,7.82856,1
14:30:16.025027908,14:30:16.000000000,sh603988,14.0685,14.0685,1
14:30:19.136676187,14:30:19.000000000,sh603988,7.83708,7.83708,1
14:30:22.141424510,14:30:22.000000000,sh603988,14.7694,14.7694,1
14:30:24.806442331,14:30:24.000000000,sh603988,9.8926,9.8926,1
14:30:28.056209553,14:30:28.000000000,sh603988,-0.470053,-0.470053,1
14:30:31.068401686,14:30:31.000000000,sh603988,9.19497,9.19497,1
14:30:33.711321044,14:30:33.000000000,sh603988,4.72653,4.72653,1
14:30:36.719427878,14:30:36.000000000,sh603988,10.0236,10.0236,1
14:30:39.710831912,14:30:39.000000000,sh603988,9.20923,9.20923,1
14:30:42.716156898,14:30:42.000000000,sh603988,12.1315,12.1315,1
14:30:45.713849171,14:30:45.000000000,sh603988,11.1617,11.1617,1
14:30:48.730529654,14:30:48.000000000,sh603988,11.2547,11.2547,1
14:30:52.091102522,14:30:52.000000000,sh603988,7.279619999999999,7.279619999999999,1
14:30:55.082965581,14:30:55.000000000,sh603988,6.13865,6.13865,1
14:30:58.081559144,14:30:58.000000000,sh603988,12.2954,12.2954,1
14:31:01.109918386,14:31:01.000000000,sh603988,11.1127,11.1127,1
14:31:04.111052022,14:31:04.000000000,sh603988,1.89259,1.89259,1
14:31:07.049912280,14:31:07.000000000,sh603988,3.64761,3.64761,1
14:31:10.131465746,14:31:10.000000000,sh603988,-1.05972,-1.05972,1
14:31:13.119919283,14:31:13.000000000,sh603988,-0.4257510000000001,-0.4257510000000001,1
14:31:16.129422527,14:31:16.000000000,sh603988,6.05319,6.05319,1
14:31:16.129422527,14:31:16.000000000,sh603988,6.05319,6.05319,1
14:31:18.894804269,14:31:19.000000000,sh603988,1.47484,1.47484,1
14:31:24.564284360,14:31:24.000000000,sh603988,4.44725,4.44725,1
14:31:27.234653698,14:31:27.000000000,sh603988,5.59047,5.59047,1
14:31:30.235378795,14:31:30.000000000,sh603988,0.2374,0.2374,1
14:31:33.233287294,14:31:33.000000000,sh603988,1.2033,1.2033,1
14:31:36.231501055,14:31:36.000000000,sh603988,1.33064,1.33064,1
14:31:39.725708202,14:31:39.000000000,sh603988,-3.55131,-3.55131,1
14:31:42.727890255,14:31:42.000000000,sh603988,3.22837,3.22837,1
14:31:45.750026194,14:31:45.000000000,sh603988,-11.8547,-11.8547,1
14:31:48.754162471,14:31:48.000000000,sh603988,-5.50586,-5.50586,1
14:31:51.752934765,14:31:51.000000000,sh603988,-3.64604,-3.64604,1
14:31:55.059383672,14:31:55.000000000,sh603988,-9.03784,-9.03784,1
14:31:58.068631026,14:31:58.000000000,sh603988,-6.19947,-6.19947,1
14:32:01.041228657,14:32:01.000000000,sh603988,-2.20026,-2.20026,1
14:32:01.041228657,14:32:01.000000000,sh603988,-2.20026,-2.20026,1
14:32:03.899332588,14:32:04.000000000,sh603988,-4.25708,-4.25708,1
14:32:06.899254625,14:32:07.000000000,sh603988,-5.5262,-5.5262,1
14:32:09.894042996,14:32:10.000000000,sh603988,-2.94834,-2.94834,1
14:32:12.889929966,14:32:13.000000000,sh603988,-0.8342139999999999,-0.8342139999999999,1
14:32:15.743043475,14:32:15.000000000,sh603988,-0.629017,-0.629017,1
14:32:19.147810280,14:32:19.000000000,sh603988,1.78039,1.78039,1
14:32:22.138060902,14:32:22.000000000,sh603988,-3.65487,-3.65487,1
14:32:25.126072406,14:32:25.000000000,sh603988,-0.185595,-0.185595,1
14:32:27.793938936,14:32:27.000000000,sh603988,-6.09192,-6.09192,1
14:32:31.000181589,14:32:31.000000000,sh603988,-7.23584,-7.23584,1
14:32:34.014697884,14:32:34.000000000,sh603988,-4.91646,-4.91646,1
14:32:34.014697884,14:32:34.000000000,sh603988,-4.91646,-4.91646,1
14:32:36.999327048,14:32:37.000000000,sh603988,-4.98099,-4.98099,1
14:32:39.998650833,14:32:40.000000000,sh603988,-5.36153,-5.36153,1
14:32:42.998918589,14:32:43.000000000,sh603988,-1.40418,-1.40418,1
14:32:45.678215125,14:32:45.000000000,sh603988,-3.13086,-3.13086,1
14:32:48.636394443,14:32:48.000000000,sh603988,-7.30865,-7.30865,1
14:32:51.634772643,14:32:51.000000000,sh603988,-12.5944,-12.5944,1
14:32:54.640144841,14:32:54.000000000,sh603988,-10.6973,-10.6973,1
